,시가,고가,저가,종가,거래량,거래대금,등락률,날짜,종목코드,종목명,BPS,PER,PBR,EPS,DIV,DPS
642,0,0,0,0,0,0,0.0,20231231,034590,인천도시가스,0.0,0.0,0.0,0.0,0.0,0.0
643,0,0,0,0,0,0,0.0,20231231,129260,인터지스,0.0,0.0,0.0,0.0,0.0,0.0
644,0,0,0,0,0,0,0.0,20231231,023810,인팩,0.0,0.0,0.0,0.0,0.0,0.0
645,0,0,0,0,0,0,0.0,20231231,249420,일동제약,0.0,0.0,0.0,0.0,0.0,0.0
646,0,0,0,0,0,0,0.0,20231231,000230,일동홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
647,0,0,0,0,0,0,0.0,20231231,013360,일성건설,0.0,0.0,0.0,0.0,0.0,0.0
648,0,0,0,0,0,0,0.0,20231231,003120,일성신약,0.0,0.0,0.0,0.0,0.0,0.0
649,0,0,0,0,0,0,0.0,20231231,003200,일신방직,0.0,0.0,0.0,0.0,0.0,0.0
650,0,0,0,0,0,0,0.0,20231231,007110,일신석재,0.0,0.0,0.0,0.0,0.0,0.0
651,0,0,0,0,0,0,0.0,20231231,007570,일양약품,0.0,0.0,0.0,0.0,0.0,0.0
652,0,0,0,0,0,0,0.0,20231231,007575,일양약품우,0.0,0.0,0.0,0.0,0.0,0.0
653,0,0,0,0,0,0,0.0,20231231,008500,일정실업,0.0,0.0,0.0,0.0,0.0,0.0
654,0,0,0,0,0,0,0.0,20231231,081000,일진다이아,0.0,0.0,0.0,0.0,0.0,0.0
655,0,0,0,0,0,0,0.0,20231231,020760,일진디스플,0.0,0.0,0.0,0.0,0.0,0.0
656,0,0,0,0,0,0,0.0,20231231,103590,일진전기,0.0,0.0,0.0,0.0,0.0,0.0
657,0,0,0,0,0,0,0.0,20231231,271940,일진하이솔루스,0.0,0.0,0.0,0.0,0.0,0.0
658,0,0,0,0,0,0,0.0,20231231,015860,일진홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
659,0,0,0,0,0,0,0.0,20231231,226320,잇츠한불,0.0,0.0,0.0,0.0,0.0,0.0
660,0,0,0,0,0,0,0.0,20231231,317400,자이에스앤디,0.0,0.0,0.0,0.0,0.0,0.0
661,0,0,0,0,0,0,0.0,20231231,033240,자화전자,0.0,0.0,0.0,0.0,0.0,0.0
662,0,0,0,0,0,0,0.0,20231231,000950,전방,0.0,0.0,0.0,0.0,0.0,0.0
663,0,0,0,0,0,0,0.0,20231231,194370,제이에스코퍼레이션,0.0,0.0,0.0,0.0,0.0,0.0
664,0,0,0,0,0,0,0.0,20231231,025620,제이준코스메틱,0.0,0.0,0.0,0.0,0.0,0.0
665,0,0,0,0,0,0,0.0,20231231,030000,제일기획,0.0,0.0,0.0,0.0,0.0,0.0
666,0,0,0,0,0,0,0.0,20231231,271980,제일약품,0.0,0.0,0.0,0.0,0.0,0.0
667,0,0,0,0,0,0,0.0,20231231,001560,제일연마,0.0,0.0,0.0,0.0,0.0,0.0
668,0,0,0,0,0,0,0.0,20231231,002620,제일파마홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
669,0,0,0,0,0,0,0.0,20231231,006220,제주은행,0.0,0.0,0.0,0.0,0.0,0.0
670,0,0,0,0,0,0,0.0,20231231,089590,제주항공,0.0,0.0,0.0,0.0,0.0,0.0
671,0,0,0,0,0,0,0.0,20231231,004910,조광페인트,0.0,0.0,0.0,0.0,0.0,0.0
672,0,0,0,0,0,0,0.0,20231231,004700,조광피혁,0.0,0.0,0.0,0.0,0.0,0.0
673,0,0,0,0,0,0,0.0,20231231,001550,조비,0.0,0.0,0.0,0.0,0.0,0.0
674,0,0,0,0,0,0,0.0,20231231,462520,조선내화,0.0,0.0,0.0,0.0,0.0,0.0
675,0,0,0,0,0,0,0.0,20231231,120030,조선선재,0.0,0.0,0.0,0.0,0.0,0.0
676,0,0,0,0,0,0,0.0,20231231,018470,조일알미늄,0.0,0.0,0.0,0.0,0.0,0.0
677,0,0,0,0,0,0,0.0,20231231,002600,조흥,0.0,0.0,0.0,0.0,0.0,0.0
678,0,0,0,0,0,0,0.0,20231231,185750,종근당,0.0,0.0,0.0,0.0,0.0,0.0
679,0,0,0,0,0,0,0.0,20231231,063160,종근당바이오,0.0,0.0,0.0,0.0,0.0,0.0
680,0,0,0,0,0,0,0.0,20231231,001630,종근당홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
681,0,0,0,0,0,0,0.0,20231231,044380,주연테크,0.0,0.0,0.0,0.0,0.0,0.0
682,0,0,0,0,0,0,0.0,20231231,013890,지누스,0.0,0.0,0.0,0.0,0.0,0.0
683,0,0,0,0,0,0,0.0,20231231,013870,지엠비코리아,0.0,0.0,0.0,0.0,0.0,0.0
684,0,0,0,0,0,0,0.0,20231231,071320,지역난방공사,0.0,0.0,0.0,0.0,0.0,0.0
685,0,0,0,0,0,0,0.0,20231231,088790,진도,0.0,0.0,0.0,0.0,0.0,0.0
686,0,0,0,0,0,0,0.0,20231231,003780,진양산업,0.0,0.0,0.0,0.0,0.0,0.0
687,0,0,0,0,0,0,0.0,20231231,010640,진양폴리,0.0,0.0,0.0,0.0,0.0,0.0
688,0,0,0,0,0,0,0.0,20231231,100250,진양홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
689,0,0,0,0,0,0,0.0,20231231,051630,진양화학,0.0,0.0,0.0,0.0,0.0,0.0
690,0,0,0,0,0,0,0.0,20231231,272450,진에어,0.0,0.0,0.0,0.0,0.0,0.0
691,0,0,0,0,0,0,0.0,20231231,011000,진원생명과학,0.0,0.0,0.0,0.0,0.0,0.0
692,0,0,0,0,0,0,0.0,20231231,002780,진흥기업,0.0,0.0,0.0,0.0,0.0,0.0
693,0,0,0,0,0,0,0.0,20231231,002787,진흥기업2우B,0.0,0.0,0.0,0.0,0.0,0.0
694,0,0,0,0,0,0,0.0,20231231,002785,진흥기업우B,0.0,0.0,0.0,0.0,0.0,0.0
695,0,0,0,0,0,0,0.0,20231231,009310,참엔지니어링,0.0,0.0,0.0,0.0,0.0,0.0
696,0,0,0,0,0,0,0.0,20231231,000650,천일고속,0.0,0.0,0.0,0.0,0.0,0.0
697,0,0,0,0,0,0,0.0,20231231,012600,청호ICT,0.0,0.0,0.0,0.0,0.0,0.0
698,0,0,0,0,0,0,0.0,20231231,033250,체시스,0.0,0.0,0.0,0.0,0.0,0.0
699,0,0,0,0,0,0,0.0,20231231,035720,카카오,0.0,0.0,0.0,0.0,0.0,0.0
700,0,0,0,0,0,0,0.0,20231231,323410,카카오뱅크,0.0,0.0,0.0,0.0,0.0,0.0
701,0,0,0,0,0,0,0.0,20231231,377300,카카오페이,0.0,0.0,0.0,0.0,0.0,0.0
702,0,0,0,0,0,0,0.0,20231231,006380,카프로,0.0,0.0,0.0,0.0,0.0,0.0
703,0,0,0,0,0,0,0.0,20231231,109070,주성코퍼레이션,0.0,0.0,0.0,0.0,0.0,0.0
704,0,0,0,0,0,0,0.0,20231231,001620,케이비아이동국실업,0.0,0.0,0.0,0.0,0.0,0.0
705,0,0,0,0,0,0,0.0,20231231,029460,케이씨,0.0,0.0,0.0,0.0,0.0,0.0
706,0,0,0,0,0,0,0.0,20231231,281820,케이씨텍,0.0,0.0,0.0,0.0,0.0,0.0
707,0,0,0,0,0,0,0.0,20231231,381970,케이카,0.0,0.0,0.0,0.0,0.0,0.0
708,0,0,0,0,0,0,0.0,20231231,007815,코리아써우,0.0,0.0,0.0,0.0,0.0,0.0
709,0,0,0,0,0,0,0.0,20231231,007810,코리아써키트,0.0,0.0,0.0,0.0,0.0,0.0
710,0,0,0,0,0,0,0.0,20231231,00781K,코리아써키트2우B,0.0,0.0,0.0,0.0,0.0,0.0
711,0,0,0,0,0,0,0.0,20231231,003690,코리안리,0.0,0.0,0.0,0.0,0.0,0.0
712,0,0,0,0,0,0,0.0,20231231,192820,코스맥스,0.0,0.0,0.0,0.0,0.0,0.0
713,0,0,0,0,0,0,0.0,20231231,044820,코스맥스비티아이,0.0,0.0,0.0,0.0,0.0,0.0
714,0,0,0,0,0,0,0.0,20231231,005070,코스모신소재,0.0,0.0,0.0,0.0,0.0,0.0
715,0,0,0,0,0,0,0.0,20231231,005420,코스모화학,0.0,0.0,0.0,0.0,0.0,0.0
716,0,0,0,0,0,0,0.0,20231231,071950,코아스,0.0,0.0,0.0,0.0,0.0,0.0
717,0,0,0,0,0,0,0.0,20231231,002020,코오롱,0.0,0.0,0.0,0.0,0.0,0.0
718,0,0,0,0,0,0,0.0,20231231,003070,코오롱글로벌,0.0,0.0,0.0,0.0,0.0,0.0
719,0,0,0,0,0,0,0.0,20231231,003075,코오롱글로벌우,0.0,0.0,0.0,0.0,0.0,0.0
720,0,0,0,0,0,0,0.0,20231231,450140,코오롱모빌리티그룹,0.0,0.0,0.0,0.0,0.0,0.0
721,0,0,0,0,0,0,0.0,20231231,45014K,코오롱모빌리티그룹우,0.0,0.0,0.0,0.0,0.0,0.0
722,0,0,0,0,0,0,0.0,20231231,002025,코오롱우,0.0,0.0,0.0,0.0,0.0,0.0
723,0,0,0,0,0,0,0.0,20231231,120110,코오롱인더,0.0,0.0,0.0,0.0,0.0,0.0
724,0,0,0,0,0,0,0.0,20231231,120115,코오롱인더우,0.0,0.0,0.0,0.0,0.0,0.0
725,0,0,0,0,0,0,0.0,20231231,138490,코오롱플라스틱,0.0,0.0,0.0,0.0,0.0,0.0
726,0,0,0,0,0,0,0.0,20231231,021240,코웨이,0.0,0.0,0.0,0.0,0.0,0.0
727,0,0,0,0,0,0,0.0,20231231,036420,콘텐트리중앙,0.0,0.0,0.0,0.0,0.0,0.0
728,0,0,0,0,0,0,0.0,20231231,031820,콤텍시스템,0.0,0.0,0.0,0.0,0.0,0.0
729,0,0,0,0,0,0,0.0,20231231,192400,쿠쿠홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
730,0,0,0,0,0,0,0.0,20231231,284740,쿠쿠홈시스,0.0,0.0,0.0,0.0,0.0,0.0
731,0,0,0,0,0,0,0.0,20231231,264900,크라운제과,0.0,0.0,0.0,0.0,0.0,0.0
732,0,0,0,0,0,0,0.0,20231231,26490K,크라운제과우,0.0,0.0,0.0,0.0,0.0,0.0
733,0,0,0,0,0,0,0.0,20231231,005740,크라운해태홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
734,0,0,0,0,0,0,0.0,20231231,005745,크라운해태홀딩스우,0.0,0.0,0.0,0.0,0.0,0.0
735,0,0,0,0,0,0,0.0,20231231,259960,크래프톤,0.0,0.0,0.0,0.0,0.0,0.0
736,0,0,0,0,0,0,0.0,20231231,020120,키다리스튜디오,0.0,0.0,0.0,0.0,0.0,0.0
737,0,0,0,0,0,0,0.0,20231231,039490,키움증권,0.0,0.0,0.0,0.0,0.0,0.0
738,0,0,0,0,0,0,0.0,20231231,014580,태경비케이,0.0,0.0,0.0,0.0,0.0,0.0
739,0,0,0,0,0,0,0.0,20231231,015890,태경산업,0.0,0.0,0.0,0.0,0.0,0.0
740,0,0,0,0,0,0,0.0,20231231,006890,태경케미컬,0.0,0.0,0.0,0.0,0.0,0.0
741,0,0,0,0,0,0,0.0,20231231,003240,태광산업,0.0,0.0,0.0,0.0,0.0,0.0
742,0,0,0,0,0,0,0.0,20231231,011280,태림포장,0.0,0.0,0.0,0.0,0.0,0.0
743,0,0,0,0,0,0,0.0,20231231,004100,태양금속,0.0,0.0,0.0,0.0,0.0,0.0
744,0,0,0,0,0,0,0.0,20231231,004105,태양금속우,0.0,0.0,0.0,0.0,0.0,0.0
745,0,0,0,0,0,0,0.0,20231231,009410,태영건설,0.0,0.0,0.0,0.0,0.0,0.0
746,0,0,0,0,0,0,0.0,20231231,009415,태영건설우,0.0,0.0,0.0,0.0,0.0,0.0
747,0,0,0,0,0,0,0.0,20231231,001420,태원물산,0.0,0.0,0.0,0.0,0.0,0.0
748,0,0,0,0,0,0,0.0,20231231,007980,태평양물산,0.0,0.0,0.0,0.0,0.0,0.0
749,0,0,0,0,0,0,0.0,20231231,055490,테이팩스,0.0,0.0,0.0,0.0,0.0,0.0
750,0,0,0,0,0,0,0.0,20231231,078000,텔코웨어,0.0,0.0,0.0,0.0,0.0,0.0
751,0,0,0,0,0,0,0.0,20231231,214420,토니모리,0.0,0.0,0.0,0.0,0.0,0.0
752,0,0,0,0,0,0,0.0,20231231,019180,티에이치엔,0.0,0.0,0.0,0.0,0.0,0.0
753,0,0,0,0,0,0,0.0,20231231,363280,티와이홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
754,0,0,0,0,0,0,0.0,20231231,36328K,티와이홀딩스우,0.0,0.0,0.0,0.0,0.0,0.0
755,0,0,0,0,0,0,0.0,20231231,091810,티웨이항공,0.0,0.0,0.0,0.0,0.0,0.0
756,0,0,0,0,0,0,0.0,20231231,004870,티웨이홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
757,0,0,0,0,0,0,0.0,20231231,005690,파미셀,0.0,0.0,0.0,0.0,0.0,0.0
758,0,0,0,0,0,0,0.0,20231231,036580,팜스코,0.0,0.0,0.0,0.0,0.0,0.0
759,0,0,0,0,0,0,0.0,20231231,004720,팜젠사이언스,0.0,0.0,0.0,0.0,0.0,0.0
760,0,0,0,0,0,0,0.0,20231231,028670,팬오션,0.0,0.0,0.0,0.0,0.0,0.0
761,0,0,0,0,0,0,0.0,20231231,010820,퍼스텍,0.0,0.0,0.0,0.0,0.0,0.0
762,0,0,0,0,0,0,0.0,20231231,016800,퍼시스,0.0,0.0,0.0,0.0,0.0,0.0
763,0,0,0,0,0,0,0.0,20231231,001020,페이퍼코리아,0.0,0.0,0.0,0.0,0.0,0.0
764,0,0,0,0,0,0,0.0,20231231,090080,평화산업,0.0,0.0,0.0,0.0,0.0,0.0
765,0,0,0,0,0,0,0.0,20231231,010770,평화홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
766,0,0,0,0,0,0,0.0,20231231,058430,포스코스틸리온,0.0,0.0,0.0,0.0,0.0,0.0
767,0,0,0,0,0,0,0.0,20231231,047050,포스코인터내셔널,0.0,0.0,0.0,0.0,0.0,0.0
768,0,0,0,0,0,0,0.0,20231231,003670,포스코퓨처엠,0.0,0.0,0.0,0.0,0.0,0.0
769,0,0,0,0,0,0,0.0,20231231,017810,풀무원,0.0,0.0,0.0,0.0,0.0,0.0
770,0,0,0,0,0,0,0.0,20231231,103140,풍산,0.0,0.0,0.0,0.0,0.0,0.0
771,0,0,0,0,0,0,0.0,20231231,005810,풍산홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
772,0,0,0,0,0,0,0.0,20231231,009810,플레이그램,0.0,0.0,0.0,0.0,0.0,0.0
773,0,0,0,0,0,0,0.0,20231231,086790,하나금융지주,0.0,0.0,0.0,0.0,0.0,0.0
774,0,0,0,0,0,0,0.0,20231231,293480,하나제약,0.0,0.0,0.0,0.0,0.0,0.0
775,0,0,0,0,0,0,0.0,20231231,039130,하나투어,0.0,0.0,0.0,0.0,0.0,0.0
776,0,0,0,0,0,0,0.0,20231231,352820,하이브,0.0,0.0,0.0,0.0,0.0,0.0
777,0,0,0,0,0,0,0.0,20231231,071090,하이스틸,0.0,0.0,0.0,0.0,0.0,0.0
778,0,0,0,0,0,0,0.0,20231231,019490,하이트론,0.0,0.0,0.0,0.0,0.0,0.0
779,0,0,0,0,0,0,0.0,20231231,000080,하이트진로,0.0,0.0,0.0,0.0,0.0,0.0
780,0,0,0,0,0,0,0.0,20231231,000087,하이트진로2우B,0.0,0.0,0.0,0.0,0.0,0.0
781,0,0,0,0,0,0,0.0,20231231,000140,하이트진로홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
782,0,0,0,0,0,0,0.0,20231231,000145,하이트진로홀딩스우,0.0,0.0,0.0,0.0,0.0,0.0
783,0,0,0,0,0,0,0.0,20231231,036460,한국가스공사,0.0,0.0,0.0,0.0,0.0,0.0
784,0,0,0,0,0,0,0.0,20231231,005430,한국공항,0.0,0.0,0.0,0.0,0.0,0.0
785,0,0,0,0,0,0,0.0,20231231,071050,한국금융지주,0.0,0.0,0.0,0.0,0.0,0.0
786,0,0,0,0,0,0,0.0,20231231,071055,한국금융지주우,0.0,0.0,0.0,0.0,0.0,0.0
787,0,0,0,0,0,0,0.0,20231231,010040,한국내화,0.0,0.0,0.0,0.0,0.0,0.0
788,0,0,0,0,0,0,0.0,20231231,025540,한국단자,0.0,0.0,0.0,0.0,0.0,0.0
789,0,0,0,0,0,0,0.0,20231231,010100,한국무브넥스,0.0,0.0,0.0,0.0,0.0,0.0
790,0,0,0,0,0,0,0.0,20231231,004090,한국석유,0.0,0.0,0.0,0.0,0.0,0.0
791,0,0,0,0,0,0,0.0,20231231,002200,한국수출포장,0.0,0.0,0.0,0.0,0.0,0.0
792,0,0,0,0,0,0,0.0,20231231,002960,한국쉘석유,0.0,0.0,0.0,0.0,0.0,0.0
793,0,0,0,0,0,0,0.0,20231231,000240,한국앤컴퍼니,0.0,0.0,0.0,0.0,0.0,0.0
794,0,0,0,0,0,0,0.0,20231231,123890,한국자산신탁,0.0,0.0,0.0,0.0,0.0,0.0
795,0,0,0,0,0,0,0.0,20231231,015760,한국전력,0.0,0.0,0.0,0.0,0.0,0.0
796,0,0,0,0,0,0,0.0,20231231,006200,한국전자홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
797,0,0,0,0,0,0,0.0,20231231,027970,한국제지,0.0,0.0,0.0,0.0,0.0,0.0
798,0,0,0,0,0,0,0.0,20231231,023350,한국종합기술,0.0,0.0,0.0,0.0,0.0,0.0
799,0,0,0,0,0,0,0.0,20231231,025890,한국주강,0.0,0.0,0.0,0.0,0.0,0.0
800,0,0,0,0,0,0,0.0,20231231,000970,한국주철관,0.0,0.0,0.0,0.0,0.0,0.0
801,0,0,0,0,0,0,0.0,20231231,104700,한국철강,0.0,0.0,0.0,0.0,0.0,0.0
802,0,0,0,0,0,0,0.0,20231231,017960,한국카본,0.0,0.0,0.0,0.0,0.0,0.0
803,0,0,0,0,0,0,0.0,20231231,161890,한국콜마,0.0,0.0,0.0,0.0,0.0,0.0
804,0,0,0,0,0,0,0.0,20231231,024720,한국콜마홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
805,0,0,0,0,0,0,0.0,20231231,161390,한국타이어앤테크놀로지,0.0,0.0,0.0,0.0,0.0,0.0
806,0,0,0,0,0,0,0.0,20231231,034830,한국토지신탁,0.0,0.0,0.0,0.0,0.0,0.0
807,0,0,0,0,0,0,0.0,20231231,007280,한국특강,0.0,0.0,0.0,0.0,0.0,0.0
808,0,0,0,0,0,0,0.0,20231231,047810,한국항공우주,0.0,0.0,0.0,0.0,0.0,0.0
809,0,0,0,0,0,0,0.0,20231231,123690,한국화장품,0.0,0.0,0.0,0.0,0.0,0.0
810,0,0,0,0,0,0,0.0,20231231,003350,한국화장품제조,0.0,0.0,0.0,0.0,0.0,0.0
811,0,0,0,0,0,0,0.0,20231231,011500,한농화성,0.0,0.0,0.0,0.0,0.0,0.0
812,0,0,0,0,0,0,0.0,20231231,002390,한독,0.0,0.0,0.0,0.0,0.0,0.0
813,0,0,0,0,0,0,0.0,20231231,053690,한미글로벌,0.0,0.0,0.0,0.0,0.0,0.0
814,0,0,0,0,0,0,0.0,20231231,042700,한미반도체,0.0,0.0,0.0,0.0,0.0,0.0
815,0,0,0,0,0,0,0.0,20231231,008930,한미사이언스,0.0,0.0,0.0,0.0,0.0,0.0
816,0,0,0,0,0,0,0.0,20231231,128940,한미약품,0.0,0.0,0.0,0.0,0.0,0.0
817,0,0,0,0,0,0,0.0,20231231,009240,한샘,0.0,0.0,0.0,0.0,0.0,0.0
818,0,0,0,0,0,0,0.0,20231231,020000,한섬,0.0,0.0,0.0,0.0,0.0,0.0
819,0,0,0,0,0,0,0.0,20231231,003680,한성기업,0.0,0.0,0.0,0.0,0.0,0.0
820,0,0,0,0,0,0,0.0,20231231,105630,한세실업,0.0,0.0,0.0,0.0,0.0,0.0
821,0,0,0,0,0,0,0.0,20231231,069640,한세엠케이,0.0,0.0,0.0,0.0,0.0,0.0
822,0,0,0,0,0,0,0.0,20231231,016450,한세예스24홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
823,0,0,0,0,0,0,0.0,20231231,010420,한솔PNS,0.0,0.0,0.0,0.0,0.0,0.0
824,0,0,0,0,0,0,0.0,20231231,009180,한솔로지스틱스,0.0,0.0,0.0,0.0,0.0,0.0
825,0,0,0,0,0,0,0.0,20231231,213500,한솔제지,0.0,0.0,0.0,0.0,0.0,0.0
826,0,0,0,0,0,0,0.0,20231231,014680,한솔케미칼,0.0,0.0,0.0,0.0,0.0,0.0
827,0,0,0,0,0,0,0.0,20231231,004710,한솔테크닉스,0.0,0.0,0.0,0.0,0.0,0.0
828,0,0,0,0,0,0,0.0,20231231,004150,한솔홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
829,0,0,0,0,0,0,0.0,20231231,025750,한솔홈데코,0.0,0.0,0.0,0.0,0.0,0.0
830,0,0,0,0,0,0,0.0,20231231,004960,한신공영,0.0,0.0,0.0,0.0,0.0,0.0
831,0,0,0,0,0,0,0.0,20231231,011700,한신기계,0.0,0.0,0.0,0.0,0.0,0.0
832,0,0,0,0,0,0,0.0,20231231,001750,한양증권,0.0,0.0,0.0,0.0,0.0,0.0
833,0,0,0,0,0,0,0.0,20231231,001755,한양증권우,0.0,0.0,0.0,0.0,0.0,0.0
834,0,0,0,0,0,0,0.0,20231231,018880,한온시스템,0.0,0.0,0.0,0.0,0.0,0.0
835,0,0,0,0,0,0,0.0,20231231,009420,한올바이오파마,0.0,0.0,0.0,0.0,0.0,0.0
836,0,0,0,0,0,0,0.0,20231231,014130,한익스프레스,0.0,0.0,0.0,0.0,0.0,0.0
837,0,0,0,0,0,0,0.0,20231231,300720,한일시멘트,0.0,0.0,0.0,0.0,0.0,0.0
838,0,0,0,0,0,0,0.0,20231231,002220,한일철강,0.0,0.0,0.0,0.0,0.0,0.0
839,0,0,0,0,0,0,0.0,20231231,006390,한일현대시멘트,0.0,0.0,0.0,0.0,0.0,0.0
840,0,0,0,0,0,0,0.0,20231231,003300,한일홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
841,0,0,0,0,0,0,0.0,20231231,051600,한전KPS,0.0,0.0,0.0,0.0,0.0,0.0
842,0,0,0,0,0,0,0.0,20231231,052690,한전기술,0.0,0.0,0.0,0.0,0.0,0.0
843,0,0,0,0,0,0,0.0,20231231,130660,한전산업,0.0,0.0,0.0,0.0,0.0,0.0
844,0,0,0,0,0,0,0.0,20231231,002320,한진,0.0,0.0,0.0,0.0,0.0,0.0
845,0,0,0,0,0,0,0.0,20231231,003480,한진중공업홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
846,0,0,0,0,0,0,0.0,20231231,180640,한진칼,0.0,0.0,0.0,0.0,0.0,0.0
847,0,0,0,0,0,0,0.0,20231231,18064K,한진칼우,0.0,0.0,0.0,0.0,0.0,0.0
848,0,0,0,0,0,0,0.0,20231231,005110,한창,0.0,0.0,0.0,0.0,0.0,0.0
849,0,0,0,0,0,0,0.0,20231231,009460,한창제지,0.0,0.0,0.0,0.0,0.0,0.0
850,0,0,0,0,0,0,0.0,20231231,372910,한컴라이프케어,0.0,0.0,0.0,0.0,0.0,0.0
851,0,0,0,0,0,0,0.0,20231231,000880,한화,0.0,0.0,0.0,0.0,0.0,0.0
852,0,0,0,0,0,0,0.0,20231231,00088K,한화3우B,0.0,0.0,0.0,0.0,0.0,0.0
853,0,0,0,0,0,0,0.0,20231231,452260,한화갤러리아,0.0,0.0,0.0,0.0,0.0,0.0
854,0,0,0,0,0,0,0.0,20231231,45226K,한화갤러리아우,0.0,0.0,0.0,0.0,0.0,0.0
855,0,0,0,0,0,0,0.0,20231231,088350,한화생명,0.0,0.0,0.0,0.0,0.0,0.0
856,0,0,0,0,0,0,0.0,20231231,000370,한화손해보험,0.0,0.0,0.0,0.0,0.0,0.0
857,0,0,0,0,0,0,0.0,20231231,009830,한화솔루션,0.0,0.0,0.0,0.0,0.0,0.0
858,0,0,0,0,0,0,0.0,20231231,009835,한화솔루션우,0.0,0.0,0.0,0.0,0.0,0.0
859,0,0,0,0,0,0,0.0,20231231,272210,한화시스템,0.0,0.0,0.0,0.0,0.0,0.0
860,0,0,0,0,0,0,0.0,20231231,012450,한화에어로스페이스,0.0,0.0,0.0,0.0,0.0,0.0
861,0,0,0,0,0,0,0.0,20231231,042660,한화오션,0.0,0.0,0.0,0.0,0.0,0.0
862,0,0,0,0,0,0,0.0,20231231,000885,한화우,0.0,0.0,0.0,0.0,0.0,0.0
863,0,0,0,0,0,0,0.0,20231231,003530,한화투자증권,0.0,0.0,0.0,0.0,0.0,0.0
864,0,0,0,0,0,0,0.0,20231231,003535,한화투자증권우,0.0,0.0,0.0,0.0,0.0,0.0
865,0,0,0,0,0,0,0.0,20231231,195870,해성디에스,0.0,0.0,0.0,0.0,0.0,0.0
866,0,0,0,0,0,0,0.0,20231231,101530,해태제과식품,0.0,0.0,0.0,0.0,0.0,0.0
867,0,0,0,0,0,0,0.0,20231231,143210,핸즈코퍼레이션,0.0,0.0,0.0,0.0,0.0,0.0
868,0,0,0,0,0,0,0.0,20231231,000720,현대건설,0.0,0.0,0.0,0.0,0.0,0.0
869,0,0,0,0,0,0,0.0,20231231,000725,현대건설우,0.0,0.0,0.0,0.0,0.0,0.0
870,0,0,0,0,0,0,0.0,20231231,453340,현대그린푸드,0.0,0.0,0.0,0.0,0.0,0.0
871,0,0,0,0,0,0,0.0,20231231,086280,현대글로비스,0.0,0.0,0.0,0.0,0.0,0.0
872,0,0,0,0,0,0,0.0,20231231,064350,현대로템,0.0,0.0,0.0,0.0,0.0,0.0
873,0,0,0,0,0,0,0.0,20231231,079430,현대리바트,0.0,0.0,0.0,0.0,0.0,0.0
874,0,0,0,0,0,0,0.0,20231231,012330,현대모비스,0.0,0.0,0.0,0.0,0.0,0.0
875,0,0,0,0,0,0,0.0,20231231,010620,현대미포조선,0.0,0.0,0.0,0.0,0.0,0.0
876,0,0,0,0,0,0,0.0,20231231,069960,현대백화점,0.0,0.0,0.0,0.0,0.0,0.0
877,0,0,0,0,0,0,0.0,20231231,004560,현대비앤지스틸,0.0,0.0,0.0,0.0,0.0,0.0
878,0,0,0,0,0,0,0.0,20231231,004310,현대약품,0.0,0.0,0.0,0.0,0.0,0.0
879,0,0,0,0,0,0,0.0,20231231,017800,현대엘리베이,0.0,0.0,0.0,0.0,0.0,0.0
880,0,0,0,0,0,0,0.0,20231231,307950,현대오토에버,0.0,0.0,0.0,0.0,0.0,0.0
881,0,0,0,0,0,0,0.0,20231231,011210,현대위아,0.0,0.0,0.0,0.0,0.0,0.0
882,0,0,0,0,0,0,0.0,20231231,004020,현대제철,0.0,0.0,0.0,0.0,0.0,0.0
883,0,0,0,0,0,0,0.0,20231231,005440,현대지에프홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
884,0,0,0,0,0,0,0.0,20231231,005380,현대차,0.0,0.0,0.0,0.0,0.0,0.0
885,0,0,0,0,0,0,0.0,20231231,005387,현대차2우B,0.0,0.0,0.0,0.0,0.0,0.0
886,0,0,0,0,0,0,0.0,20231231,005389,현대차3우B,0.0,0.0,0.0,0.0,0.0,0.0
887,0,0,0,0,0,0,0.0,20231231,005385,현대차우,0.0,0.0,0.0,0.0,0.0,0.0
888,0,0,0,0,0,0,0.0,20231231,001500,현대차증권,0.0,0.0,0.0,0.0,0.0,0.0
889,0,0,0,0,0,0,0.0,20231231,011760,현대코퍼레이션,0.0,0.0,0.0,0.0,0.0,0.0
890,0,0,0,0,0,0,0.0,20231231,227840,현대코퍼레이션홀딩스,0.0,0.0,0.0,0.0,0.0,0.0
